id,sample,sample_type,patient,platform,lane,forward_file_name,reverse_file_name
EC_TJ_L_016_C_2,TJ_L_016_C,T,TJ_L_016,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_C_2.R2.fastq.gz
EC_TJ_L_016_C_3,TJ_L_016_C,T,TJ_L_016,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_C_3.R2.fastq.gz
EC_TJ_L_016_C_4,TJ_L_016_C,T,TJ_L_016,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_C_4.R2.fastq.gz
EC_TJ_L_016_C_5,TJ_L_016_C,T,TJ_L_016,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_C_5.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_C_5.R2.fastq.gz
EC_TJ_L_016_LN_4,TJ_L_016_LN,T,TJ_L_016,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_LN_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_LN_4.R2.fastq.gz
EC_TJ_L_016_N_1,TJ_L_016_N,N,TJ_L_016,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_N_1.R2.fastq.gz
EC_TJ_L_016_N_2,TJ_L_016_N,N,TJ_L_016,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_N_2.R2.fastq.gz
EC_TJ_L_016_N_3,TJ_L_016_N,N,TJ_L_016,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_N_3.R2.fastq.gz
EC_TJ_L_016_N_4,TJ_L_016_N,N,TJ_L_016,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_N_4.R2.fastq.gz
EC_TJ_L_016_N_5,TJ_L_016_N,N,TJ_L_016,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_N_5.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_016_N_5.R2.fastq.gz
EC_TJ_L_017_C_1,TJ_L_017_C,T,TJ_L_017,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_C_1.R2.fastq.gz
EC_TJ_L_017_C_2,TJ_L_017_C,T,TJ_L_017,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_C_2.R2.fastq.gz
EC_TJ_L_017_C_3,TJ_L_017_C,T,TJ_L_017,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_C_3.R2.fastq.gz
EC_TJ_L_017_C_4,TJ_L_017_C,T,TJ_L_017,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_C_4.R2.fastq.gz
EC_TJ_L_017_C_5,TJ_L_017_C,T,TJ_L_017,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_C_5.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_C_5.R2.fastq.gz
EC_TJ_L_017_N_1,TJ_L_017_N,N,TJ_L_017,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_N_1.R2.fastq.gz
EC_TJ_L_017_N_2,TJ_L_017_N,N,TJ_L_017,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_N_2.R2.fastq.gz
EC_TJ_L_017_N_3,TJ_L_017_N,N,TJ_L_017,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_N_3.R2.fastq.gz
EC_TJ_L_017_N_4,TJ_L_017_N,N,TJ_L_017,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_N_4.R2.fastq.gz
EC_TJ_L_017_N_5,TJ_L_017_N,N,TJ_L_017,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_N_5.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_017_N_5.R2.fastq.gz
EC_TJ_L_022_C_1,TJ_L_022_C,T,TJ_L_022,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_C_1.R2.fastq.gz
EC_TJ_L_022_C_2,TJ_L_022_C,T,TJ_L_022,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_C_2.R2.fastq.gz
EC_TJ_L_022_C_3,TJ_L_022_C,T,TJ_L_022,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_C_3.R2.fastq.gz
EC_TJ_L_022_C_4,TJ_L_022_C,T,TJ_L_022,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_C_4.R2.fastq.gz
EC_TJ_L_022_C_5,TJ_L_022_C,T,TJ_L_022,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_C_5.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_C_5.R2.fastq.gz
EC_TJ_L_022_N_1,TJ_L_022_N,N,TJ_L_022,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_N_1.R2.fastq.gz
EC_TJ_L_022_N_2,TJ_L_022_N,N,TJ_L_022,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_N_2.R2.fastq.gz
EC_TJ_L_022_N_3,TJ_L_022_N,N,TJ_L_022,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_N_3.R2.fastq.gz
EC_TJ_L_022_N_4,TJ_L_022_N,N,TJ_L_022,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_N_4.R2.fastq.gz
EC_TJ_L_022_N_5,TJ_L_022_N,N,TJ_L_022,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_N_5.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_022_N_5.R2.fastq.gz
EC_TJ_L_024_C_1,TJ_L_024_C,T,TJ_L_024,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_C_1.R2.fastq.gz
EC_TJ_L_024_C_2,TJ_L_024_C,T,TJ_L_024,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_C_2.R2.fastq.gz
EC_TJ_L_024_C_3,TJ_L_024_C,T,TJ_L_024,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_C_3.R2.fastq.gz
EC_TJ_L_024_C_4,TJ_L_024_C,T,TJ_L_024,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_C_4.R2.fastq.gz
EC_TJ_L_024_C_5,TJ_L_024_C,T,TJ_L_024,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_C_5.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_C_5.R2.fastq.gz
EC_TJ_L_024_N_1,TJ_L_024_N,N,TJ_L_024,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_N_1.R2.fastq.gz
EC_TJ_L_024_N_2,TJ_L_024_N,N,TJ_L_024,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_N_2.R2.fastq.gz
EC_TJ_L_024_N_3,TJ_L_024_N,N,TJ_L_024,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_N_3.R2.fastq.gz
EC_TJ_L_024_N_4,TJ_L_024_N,N,TJ_L_024,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_N_4.R2.fastq.gz
EC_TJ_L_024_N_5,TJ_L_024_N,N,TJ_L_024,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_N_5.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_N_5.R2.fastq.gz
EC_TJ_L_024_N_6,TJ_L_024_N,N,TJ_L_024,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_N_6.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_024_N_6.R2.fastq.gz
EC_TJ_L_026_C_1,TJ_L_026_C,T,TJ_L_026,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_026_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_026_C_1.R2.fastq.gz
EC_TJ_L_026_C_2,TJ_L_026_C,T,TJ_L_026,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_026_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_026_C_2.R2.fastq.gz
EC_TJ_L_026_C_3,TJ_L_026_C,T,TJ_L_026,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_026_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_026_C_3.R2.fastq.gz
EC_TJ_L_026_C_4,TJ_L_026_C,T,TJ_L_026,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_026_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_026_C_4.R2.fastq.gz
EC_TJ_L_026_C_5,TJ_L_026_C,T,TJ_L_026,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_026_C_5.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_026_C_5.R2.fastq.gz
EC_TJ_L_027_C_1,TJ_L_027_C,T,TJ_L_027,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_C_1.R2.fastq.gz
EC_TJ_L_027_C_2,TJ_L_027_C,T,TJ_L_027,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_C_2.R2.fastq.gz
EC_TJ_L_027_C_3,TJ_L_027_C,T,TJ_L_027,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_C_3.R2.fastq.gz
EC_TJ_L_027_C_4,TJ_L_027_C,T,TJ_L_027,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_C_4.R2.fastq.gz
EC_TJ_L_027_C_5,TJ_L_027_C,T,TJ_L_027,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_C_5.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_C_5.R2.fastq.gz
EC_TJ_L_027_N_1,TJ_L_027_N,N,TJ_L_027,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_N_1.R2.fastq.gz
EC_TJ_L_027_N_2,TJ_L_027_N,N,TJ_L_027,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_N_2.R2.fastq.gz
EC_TJ_L_027_N_3,TJ_L_027_N,N,TJ_L_027,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_N_3.R2.fastq.gz
EC_TJ_L_027_N_4,TJ_L_027_N,N,TJ_L_027,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_N_4.R2.fastq.gz
EC_TJ_L_027_N_5,TJ_L_027_N,N,TJ_L_027,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_N_5.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/EC_TJ_L_027_N_5.R2.fastq.gz
FD_BY_005_C_1,FD_BY_005_C,T,FD_BY_005,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/FD_BY_005_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_005_C_1.R2.fastq.gz
FD_BY_006_N_1,FD_BY_006_N,N,FD_BY_006,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/FD_BY_006_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_006_N_1.R2.fastq.gz
FD_BY_010_C_1,FD_BY_010_C,T,FD_BY_010,DNBSEQ,V350033548,/data/storage/checked/Endometrial_cancer/FD_BY_010_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_010_C_1.R2.fastq.gz
FD_BY_010_C_2,FD_BY_010_C,T,FD_BY_010,DNBSEQ,V350033548,/data/storage/checked/Endometrial_cancer/FD_BY_010_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_010_C_2.R2.fastq.gz
FD_BY_010_C_3,FD_BY_010_C,T,FD_BY_010,DNBSEQ,V350033548,/data/storage/checked/Endometrial_cancer/FD_BY_010_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_010_C_3.R2.fastq.gz
FD_BY_010_C_4,FD_BY_010_C,T,FD_BY_010,DNBSEQ,V350033548,/data/storage/checked/Endometrial_cancer/FD_BY_010_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_010_C_4.R2.fastq.gz
FD_BY_010_C_5,FD_BY_010_C,T,FD_BY_010,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/FD_BY_010_C_5.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_010_C_5.R2.fastq.gz
FD_BY_010_N_1,FD_BY_010_N,N,FD_BY_010,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/FD_BY_010_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_010_N_1.R2.fastq.gz
FD_BY_013_N_1,FD_BY_013_N,N,FD_BY_013,DNBSEQ,V350035971,/data/storage/checked/Endometrial_cancer/FD_BY_013_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_013_N_1.R2.fastq.gz
FD_BY_014_N_1,FD_BY_014_N,N,FD_BY_014,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/FD_BY_014_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_014_N_1.R2.fastq.gz
FD_BY_015_N_1,FD_BY_015_N,N,FD_BY_015,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/FD_BY_015_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_015_N_1.R2.fastq.gz
FD_BY_016_C_1,FD_BY_016_C,T,FD_BY_016,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/FD_BY_016_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_016_C_1.R2.fastq.gz
FD_BY_016_N_1,FD_BY_016_N,N,FD_BY_016,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/FD_BY_016_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_016_N_1.R2.fastq.gz
FD_BY_018_N_1,FD_BY_018_N,N,FD_BY_018,DNBSEQ,V350035971,/data/storage/checked/Endometrial_cancer/FD_BY_018_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_018_N_1.R2.fastq.gz
FD_BY_019_N_1,FD_BY_019_N,N,FD_BY_019,DNBSEQ,V350035971,/data/storage/checked/Endometrial_cancer/FD_BY_019_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_019_N_1.R2.fastq.gz
FD_BY_020_N_1,FD_BY_020_N,N,FD_BY_020,DNBSEQ,V350035971,/data/storage/checked/Endometrial_cancer/FD_BY_020_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_020_N_1.R2.fastq.gz
FD_BY_026_N_1,FD_BY_026_N,N,FD_BY_026,DNBSEQ,V350039736,/data/storage/checked/Endometrial_cancer/FD_BY_026_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_026_N_1.R2.fastq.gz
FD_BY_026_N_2,FD_BY_026_N,N,FD_BY_026,DNBSEQ,V350039736,/data/storage/checked/Endometrial_cancer/FD_BY_026_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_026_N_2.R2.fastq.gz
FD_BY_026_N_3,FD_BY_026_N,N,FD_BY_026,DNBSEQ,V350039736,/data/storage/checked/Endometrial_cancer/FD_BY_026_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_026_N_3.R2.fastq.gz
FD_BY_026_N_4,FD_BY_026_N,N,FD_BY_026,DNBSEQ,V350039736,/data/storage/checked/Endometrial_cancer/FD_BY_026_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_026_N_4.R2.fastq.gz
FD_BY_026_N_5,FD_BY_026_N,N,FD_BY_026,DNBSEQ,V350039736,/data/storage/checked/Endometrial_cancer/FD_BY_026_N_5.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_026_N_5.R2.fastq.gz
FD_BY_028_C_1,FD_BY_028_C,T,FD_BY_028,DNBSEQ,V350039736,/data/storage/checked/Endometrial_cancer/FD_BY_028_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_028_C_1.R2.fastq.gz
FD_BY_028_C_2,FD_BY_028_C,T,FD_BY_028,DNBSEQ,V350039736,/data/storage/checked/Endometrial_cancer/FD_BY_028_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_028_C_2.R2.fastq.gz
FD_BY_028_C_3,FD_BY_028_C,T,FD_BY_028,DNBSEQ,V350036016,/data/storage/checked/Endometrial_cancer/FD_BY_028_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_028_C_3.R2.fastq.gz
FD_BY_028_C_4,FD_BY_028_C,T,FD_BY_028,DNBSEQ,V350036016,/data/storage/checked/Endometrial_cancer/FD_BY_028_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_028_C_4.R2.fastq.gz
FD_BY_028_C_5,FD_BY_028_C,T,FD_BY_028,DNBSEQ,V350036016,/data/storage/checked/Endometrial_cancer/FD_BY_028_C_5.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_028_C_5.R2.fastq.gz
FD_BY_028_N_1,FD_BY_028_N,N,FD_BY_028,DNBSEQ,V350036016,/data/storage/checked/Endometrial_cancer/FD_BY_028_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_028_N_1.R2.fastq.gz
FD_BY_029_C_1,FD_BY_029_C,T,FD_BY_029,DNBSEQ,E100030427,/data/storage/checked/Endometrial_cancer/FD_BY_029_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_029_C_1.R2.fastq.gz
FD_BY_029_N_1,FD_BY_029_N,N,FD_BY_029,DNBSEQ,E100030418,/data/storage/checked/Endometrial_cancer/FD_BY_029_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_029_N_1.R2.fastq.gz
FD_BY_030_N_1,FD_BY_030_N,N,FD_BY_030,DNBSEQ,V350036016,/data/storage/checked/Endometrial_cancer/FD_BY_030_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_030_N_1.R2.fastq.gz
FD_BY_032_N_1,FD_BY_032_N,N,FD_BY_032,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/FD_BY_032_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_032_N_1.R2.fastq.gz
FD_BY_033_N_1,FD_BY_033_N,N,FD_BY_033,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/FD_BY_033_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_033_N_1.R2.fastq.gz
FD_BY_041_N_1,FD_BY_041_N,N,FD_BY_041,DNBSEQ,V350038314,/data/storage/checked/Endometrial_cancer/FD_BY_041_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_041_N_1.R2.fastq.gz
FD_BY_048_B_1,FD_BY_048_B,N,FD_BY_048,DNBSEQ,V350035996,/data/storage/checked/Endometrial_cancer/FD_BY_048_B_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_048_B_1.R2.fastq.gz
FD_BY_048_B_2,FD_BY_048_B,N,FD_BY_048,DNBSEQ,V350035996,/data/storage/checked/Endometrial_cancer/FD_BY_048_B_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_048_B_2.R2.fastq.gz
FD_BY_048_B_3,FD_BY_048_B,N,FD_BY_048,DNBSEQ,V350035996,/data/storage/checked/Endometrial_cancer/FD_BY_048_B_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_048_B_3.R2.fastq.gz
FD_BY_048_B_4,FD_BY_048_B,N,FD_BY_048,DNBSEQ,V350035996,/data/storage/checked/Endometrial_cancer/FD_BY_048_B_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_048_B_4.R2.fastq.gz
FD_BY_048_C_1,FD_BY_048_C,T,FD_BY_048,DNBSEQ,E100030397,/data/storage/checked/Endometrial_cancer/FD_BY_048_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_048_C_1.R2.fastq.gz
FD_BY_048_C_2,FD_BY_048_C,T,FD_BY_048,DNBSEQ,V350038314,/data/storage/checked/Endometrial_cancer/FD_BY_048_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_048_C_2.R2.fastq.gz
FD_BY_048_C_3,FD_BY_048_C,T,FD_BY_048,DNBSEQ,V350038314,/data/storage/checked/Endometrial_cancer/FD_BY_048_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_048_C_3.R2.fastq.gz
FD_BY_053_N_1,FD_BY_053_N,N,FD_BY_053,DNBSEQ,V350038314,/data/storage/checked/Endometrial_cancer/FD_BY_053_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_053_N_1.R2.fastq.gz
FD_BY_054_N_1,FD_BY_054_N,N,FD_BY_054,DNBSEQ,E100030427,/data/storage/checked/Endometrial_cancer/FD_BY_054_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_054_N_1.R2.fastq.gz
FD_BY_055_B_1,FD_BY_055_B,N,FD_BY_055,DNBSEQ,E100030427,/data/storage/checked/Endometrial_cancer/FD_BY_055_B_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_055_B_1.R2.fastq.gz
FD_BY_055_B_2,FD_BY_055_B,N,FD_BY_055,DNBSEQ,E100030397,/data/storage/checked/Endometrial_cancer/FD_BY_055_B_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_055_B_2.R2.fastq.gz
FD_BY_055_B_3,FD_BY_055_B,N,FD_BY_055,DNBSEQ,E100030397,/data/storage/checked/Endometrial_cancer/FD_BY_055_B_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_055_B_3.R2.fastq.gz
FD_BY_055_B_4,FD_BY_055_B,N,FD_BY_055,DNBSEQ,E100030418,/data/storage/checked/Endometrial_cancer/FD_BY_055_B_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_055_B_4.R2.fastq.gz
FD_BY_056_B_1,FD_BY_056_B,N,FD_BY_056,DNBSEQ,V350038314,/data/storage/checked/Endometrial_cancer/FD_BY_056_B_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_056_B_1.R2.fastq.gz
FD_BY_056_B_2,FD_BY_056_B,N,FD_BY_056,DNBSEQ,V350038314,/data/storage/checked/Endometrial_cancer/FD_BY_056_B_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_056_B_2.R2.fastq.gz
FD_BY_056_B_3,FD_BY_056_B,N,FD_BY_056,DNBSEQ,V350038314,/data/storage/checked/Endometrial_cancer/FD_BY_056_B_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/FD_BY_056_B_3.R2.fastq.gz
